TP53	1.21975e+10	
ARID1A	3.77119e+09	
CDH1	3.6296e+09	
TTN	2.81493e+09	
PIK3CA	1.97381e+09	
ATM	1.24095e+09	
PTEN	1.13498e+09	
KRAS	9.79439e+08	
TRRAP	6.26921e+08	
PRKDC	6.17555e+08	
CREBBP	5.7055e+08	
SMAD4	5.61503e+08	
HTT	5.24297e+08	
CDKN2A	5.21177e+08	
ANK3	4.16659e+08	
SYNE1	4.1439e+08	
KMT2C	4.09478e+08	
RANBP2	3.12041e+08	
KMT2D	3.04361e+08	
BRCA2	3.00789e+08	
FBXW7	2.7543e+08	
EP300	2.74699e+08	
EP400	2.53704e+08	
SMARCA4	2.47719e+08	
ANK1	2.36009e+08	
EGFR	2.26313e+08	
AR	2.24018e+08	
MTOR	2.01648e+08	
ERBB2	1.99903e+08	
PLK1	1.90222e+08	
BRD4	1.87413e+08	
RHOA	1.7546e+08	
CHD4	1.53861e+08	
ATR	1.51928e+08	
GNAS	1.51867e+08	
NCOR1	1.46023e+08	
CUL7	1.4594e+08	
NOTCH1	1.4587e+08	
TP53BP1	1.40238e+08	
RYR2	1.30406e+08	
ATRX	1.26049e+08	
EHMT2	1.22856e+08	
BRCA1	1.2155e+08	
IGF1R	1.21273e+08	
KAT6A	1.16127e+08	
SETD2	1.07849e+08	
KMT2A	9.75689e+07	
ESR1	9.45575e+07	
ERBB3	8.90684e+07	
HSP90AA1	8.84283e+07	
HSP90AB1	8.59784e+07	
PPARGC1A	8.35456e+07	
BRAF	8.29102e+07	
USP7	7.90969e+07	
CTCF	7.78144e+07	
MYC	7.77762e+07	
APC	7.6336e+07	
ACTB	7.43465e+07	
TLR4	7.40052e+07	
DNMT1	7.03831e+07	
EEF2	6.90636e+07	
PTPRC	6.89619e+07	
MDC1	6.86474e+07	
ROCK1	6.64336e+07	
FN1	6.45362e+07	
AHNAK	6.36379e+07	
CASP8	6.35374e+07	
MDM2	6.35165e+07	
TOP2A	6.29306e+07	
CD44	6.21767e+07	
SREBF2	5.95407e+07	
RUNX2	5.91073e+07	
RYR1	5.75431e+07	
MUC6	5.72793e+07	
MUC5B	5.68591e+07	
FLNA	5.48021e+07	
ERCC6	5.36165e+07	
SETD1A	5.29393e+07	
GLI3	5.29363e+07	
OBSL1	5.24718e+07	
CDH2	5.1471e+07	
NCOR2	5.08293e+07	
UBC	5.02627e+07	
