TP53	1.02085e+12	
CDKN2A	5.87168e+11	
PIK3CA	1.88909e+11	
NOTCH1	1.4602e+11	
TTN	1.27794e+11	
EP300	9.72637e+10	
CASP8	6.69037e+10	
KMT2D	3.92991e+10	
CREBBP	3.59762e+10	
FBXW7	3.46294e+10	
HRAS	2.82165e+10	
EGFR	1.88506e+10	
PTEN	1.56605e+10	
TRRAP	1.56054e+10	
PRKDC	1.44921e+10	
ATRX	1.34271e+10	
SMARCA4	1.20232e+10	
KMT2C	1.16515e+10	
BRCA2	9.2229e+09	
DMD	9.03538e+09	
NFE2L2	8.17267e+09	
ATR	7.77656e+09	
AHNAK	7.46336e+09	
ATM	7.23555e+09	
HSP90AB1	7.07083e+09	
BRCA1	6.69346e+09	
ARID1A	6.44662e+09	
RANBP2	5.89338e+09	
SYNE1	5.88508e+09	
HTT	5.86719e+09	
ANK3	5.67308e+09	
TP53BP1	5.31868e+09	
MAPK1	5.25055e+09	
PXDN	5.14467e+09	
FN1	4.98044e+09	
STAT3	4.83744e+09	
MED1	4.59206e+09	
MYC	4.38609e+09	
CTCF	4.03559e+09	
KMT2A	3.9242e+09	
FOS	3.64636e+09	
DNMT1	3.62975e+09	
SMAD4	3.55009e+09	
ERBB2	3.50839e+09	
KEAP1	3.40441e+09	
KDM6A	3.20433e+09	
HLA-A	3.13609e+09	
BRD4	3.04187e+09	
DNMT3A	2.8852e+09	
CTNNB1	2.83364e+09	
EP400	2.82216e+09	
HSPA4	2.67866e+09	
PTPRC	2.64643e+09	
ESR1	2.61749e+09	
NCOR1	2.56165e+09	
ACTB	2.45931e+09	
HSPA8	2.43069e+09	
BARD1	2.33687e+09	
GAPDH	2.31207e+09	
TGFBR2	2.30882e+09	
IGF1R	2.18134e+09	
NOTCH3	2.14365e+09	
ANK1	2.12829e+09	
KRT5	2.12726e+09	
TAF1	2.11464e+09	
MTOR	2.05415e+09	
DICER1	2.01317e+09	
AKT1	1.9047e+09	
MDC1	1.86408e+09	
CYLD	1.84036e+09	
XPO1	1.76983e+09	
EHMT2	1.64993e+09	
IKBKB	1.59074e+09	
BRAF	1.59012e+09	
NOTCH2	1.5528e+09	
ASXL1	1.53073e+09	
MKI67	1.48341e+09	
NFKB1	1.42045e+09	
AXIN1	1.40161e+09	
CHD4	1.36462e+09	
SETD2	1.28065e+09	
TEP1	1.23305e+09	
CUL7	1.22189e+09	
TLR4	1.21331e+09	
KIT	1.2026e+09	
PTK2	1.17006e+09	
ROCK1	1.15281e+09	
EHMT1	1.13346e+09	
JAK1	1.10041e+09	
CNOT1	1.06015e+09	
EEF2	1.05585e+09	
MED12	1.03642e+09	
NLRP3	9.96636e+08	
APP	9.88834e+08	
OBSL1	9.75546e+08	
WRN	9.58373e+08	
CDKN1B	9.57633e+08	
ERBB3	9.54867e+08	
SETD1A	9.38569e+08	
TOPBP1	8.75195e+08	
CHEK2	8.72366e+08	
KDR	8.48648e+08	
PIK3R1	8.33721e+08	
STAT1	8.26896e+08	
PLK1	8.15273e+08	
RPLP0	8.11857e+08	
NCOR2	7.99927e+08	
PTCH1	7.90354e+08	
NCOA6	7.89822e+08	
CHUK	7.86124e+08	
HSP90AA1	7.83494e+08	
FGFR3	7.81304e+08	
DDB1	7.79413e+08	
MSH2	7.72909e+08	
ABL1	7.7275e+08	
KAT5	7.63354e+08	
USP7	7.56722e+08	
HIF1A	7.44534e+08	
RPA1	7.40545e+08	
CSNK2A1	7.18371e+08	
AGO2	7.07816e+08	
MET	6.85017e+08	
PARP1	6.74272e+08	
CDK4	6.57258e+08	
EPHA2	6.52286e+08	
PPP2R1A	6.43228e+08	
UBC	6.40802e+08	
SMAD2	6.32311e+08	
SUPT16H	6.16439e+08	
TOP2A	6.04958e+08	
PALB2	6.01771e+08	
CHD3	5.99636e+08	
EEF1A1	5.94002e+08	
PML	5.68671e+08	
PHF20	5.65764e+08	
HNRNPL	5.62679e+08	
PDGFRA	5.57627e+08	
GLI2	5.50681e+08	
FOXO3	5.5012e+08	
ARID2	5.45117e+08	
DOT1L	5.3429e+08	
SRCAP	5.30979e+08	
FLT1	5.23369e+08	
EPAS1	5.19562e+08	
KAT6A	5.08079e+08	
APC	5.05064e+08	
DDX3X	5.02862e+08	
PIK3CG	5.01117e+08	
DROSHA	4.9787e+08	
NCOA1	4.93308e+08	
GNAS	4.90678e+08	
DSP	4.85079e+08	
SMAD3	4.82881e+08	
MAPK14	4.72529e+08	
PRKCZ	4.70311e+08	
DAXX	4.6347e+08	
POLE	4.63446e+08	
CDC42	4.59624e+08	
CUL1	4.52226e+08	
FOXM1	4.51888e+08	
PMS2	4.43921e+08	
SFN	4.37859e+08	
TAF6	4.3682e+08	
SMG1	4.36581e+08	
MAPK8	4.31789e+08	
PIDD1	4.31375e+08	
ERCC6	4.08711e+08	
JAK2	4.0733e+08	
SRC	3.95595e+08	
AR	3.90264e+08	
NFKBIA	3.87765e+08	
UBE3A	3.86674e+08	
G6PD	3.85428e+08	
MTA2	3.83936e+08	
PBRM1	3.7919e+08	
