TP53	4.02544e+10	
PTEN	2.48232e+10	
ATM	2.24694e+10	
TTN	6.03242e+09	
KMT2D	5.93511e+09	
FOXA1	5.88633e+09	
SPOP	5.12752e+09	
CTNNB1	4.77156e+09	
KMT2C	4.59432e+09	
KDM6A	3.78103e+09	
PIK3CA	3.46784e+09	
HSPA8	2.21833e+09	
PRKDC	1.80499e+09	
BRCA2	1.57839e+09	
HRAS	1.56906e+09	
SETD2	1.43314e+09	
STAT3	1.33866e+09	
EP300	1.27458e+09	
NCOR1	1.25119e+09	
AKT1	1.18119e+09	
BRAF	1.16006e+09	
CDKN1B	9.87844e+08	
SYNE1	9.76025e+08	
ANK1	9.59143e+08	
HTT	9.28163e+08	
ERBB2	8.37015e+08	
AURKB	7.96993e+08	
ARID1A	7.57653e+08	
PTPRC	7.45959e+08	
ATRX	7.13619e+08	
CREBBP	6.67776e+08	
HSPA4	6.05132e+08	
CDK12	5.85104e+08	
RELA	5.6606e+08	
EGFR	4.96886e+08	
HSP90AA1	4.78671e+08	
ACTB	4.78434e+08	
TRRAP	4.74852e+08	
MTOR	4.56779e+08	
ANK3	4.21561e+08	
GSK3B	3.93919e+08	
EGR1	3.72911e+08	
RNF20	3.56563e+08	
TP53BP1	3.54894e+08	
SMAD4	3.51684e+08	
XRCC6	3.39437e+08	
IGF1R	3.37712e+08	
BCL6	3.29869e+08	
SRSF1	3.26273e+08	
CHD4	3.23961e+08	
CCT2	3.16313e+08	
CHD3	3.03649e+08	
AR	2.81314e+08	
MET	2.79459e+08	
CCNL2	2.68532e+08	
JAK1	2.64807e+08	
DNMT3A	2.54564e+08	
RANBP2	2.45404e+08	
GLI2	2.41231e+08	
ABCG2	2.3836e+08	
RAG1	2.22161e+08	
RB1	2.21616e+08	
ESR1	2.19936e+08	
ERCC2	2.18804e+08	
RPL11	2.12348e+08	
PARP1	2.1231e+08	
SIRT1	2.12009e+08	
CUL3	2.0946e+08	
DNMT1	2.04334e+08	
PTGS2	1.96889e+08	
BARD1	1.95634e+08	
DAXX	1.93697e+08	
PRKCZ	1.93676e+08	
SMAD2	1.88135e+08	
MMP9	1.87417e+08	
USH2A	1.80859e+08	
NOTCH4	1.77997e+08	
SRCAP	1.76206e+08	
KMT2A	1.75864e+08	
MED12	1.75341e+08	
HDAC1	1.74111e+08	
NCL	1.70737e+08	
MSH2	1.66997e+08	
AHNAK	1.6644e+08	
ARID2	1.61294e+08	
CDK5	1.58308e+08	
CTCF	1.53353e+08	
HDAC3	1.45351e+08	
RUNX3	1.40137e+08	
APC	1.39228e+08	
EP400	1.38743e+08	
SMARCA1	1.38221e+08	
SF3B1	1.37692e+08	
DDX5	1.36619e+08	
GLI1	1.30998e+08	
DLG4	1.28703e+08	
CNOT3	1.2592e+08	
EHMT2	1.25421e+08	
KEAP1	1.22244e+08	
HGF	1.19286e+08	
TMPRSS2	1.17408e+08	
KRAS	1.13993e+08	
TOP2A	1.11618e+08	
MYC	1.08524e+08	
PPP2CA	1.07789e+08	
RPA1	1.07329e+08	
SP1	1.07326e+08	
ABL1	1.05502e+08	
FLT1	1.01673e+08	
TP53BP2	1.0025e+08	
NCOR2	9.88963e+07	
KDM1A	9.56425e+07	
EEF2	9.41988e+07	
UBE2I	9.40804e+07	
KLK3	9.26941e+07	
ANXA2	9.17221e+07	
PDGFRA	9.13832e+07	
KAT6A	9.03597e+07	
NOTCH3	8.98807e+07	
DGCR8	8.39194e+07	
MSH6	8.36473e+07	
MDM4	8.18641e+07	
PIK3CG	8.02553e+07	
TLR4	7.94949e+07	
KDR	7.82694e+07	
ERCC6	7.78982e+07	
NLRP3	7.78127e+07	
DMD	7.5235e+07	
RBM15	7.48747e+07	
RHOA	7.30897e+07	
TFDP1	7.2809e+07	
ERBB3	7.26727e+07	
NTRK1	7.25908e+07	
ATR	7.22608e+07	
CNOT1	7.17002e+07	
PER2	7.11568e+07	
TXNIP	6.99793e+07	
CUL2	6.98535e+07	
RYR1	6.9518e+07	
NCOA6	6.95012e+07	
PHF20	6.90553e+07	
LYN	6.7645e+07	
EGF	6.75856e+07	
FN1	6.73931e+07	
CUL4A	6.38286e+07	
RPLP0	6.35377e+07	
DSP	6.31563e+07	
HSPA5	6.26076e+07	
ERCC3	6.19183e+07	
ADGRV1	6.19096e+07	
DICER1	6.08027e+07	
ATG5	6.05122e+07	
CFH	5.85038e+07	
FBN1	5.8464e+07	
MED1	5.82894e+07	
MLH1	5.37001e+07	
CLTC	5.28784e+07	
H2AC8	5.27797e+07	
CD8A	5.22271e+07	
ATF2	5.19708e+07	
FASN	5.09194e+07	
USP7	5.08887e+07	
CDK2	5.08155e+07	
VWF	5.02587e+07	
USP15	4.9915e+07	
HSP90AB1	4.96505e+07	
SREBF2	4.87136e+07	
HSPA9	4.83713e+07	
PRKACA	4.83024e+07	
DHFR	4.76816e+07	
MEN1	4.7518e+07	
PALB2	4.67145e+07	
HIPK2	4.64179e+07	
SSRP1	4.48085e+07	
TOP3A	4.45967e+07	
UVRAG	4.44339e+07	
PIKFYVE	4.40827e+07	
IRS1	4.4002e+07	
HSPD1	4.38668e+07	
TAF1	4.36858e+07	
RPL10A	4.33491e+07	
ZAP70	4.32822e+07	
BUB1B	4.19693e+07	
PRPF8	4.18673e+07	
KAT5	4.14304e+07	
TOPBP1	4.07305e+07	
TSC2	4.07187e+07	
NOS2	3.94598e+07	
BRCA1	3.7914e+07	
AKAP9	3.68034e+07	
BIRC5	3.67121e+07	
POLE	3.61644e+07	
THBS1	3.57167e+07	
RNF43	3.5413e+07	
OTUB1	3.51119e+07	
BRPF1	3.50906e+07	
NRG1	3.47035e+07	
TPR	3.40039e+07	
CCAR2	3.37426e+07	
BMI1	3.36662e+07	
AXL	3.33955e+07	
EEF1A1	3.28221e+07	
COL1A1	3.23645e+07	
FYN	3.21365e+07	
CCNB1	3.14721e+07	
CD163	3.14272e+07	
NOTCH2	3.14258e+07	
ATG7	3.0598e+07	
EIF2AK3	3.05629e+07	
ROCK1	3.05355e+07	
PLCG2	3.02956e+07	
MCL1	3.00336e+07	
FGFR1	2.9956e+07	
CDK13	2.97713e+07	
CD34	2.92652e+07	
SUMO2	2.90461e+07	
PCNA	2.86947e+07	
VCAM1	2.8648e+07	
LIG4	2.85675e+07	
TG	2.84029e+07	
POLR1A	2.69659e+07	
CBX4	2.69371e+07	
CCDC8	2.6848e+07	
SHC1	2.6673e+07	
PIK3CD	2.65531e+07	
ATF7IP	2.65488e+07	
RBL2	2.64482e+07	
CDC6	2.62603e+07	
HNRNPL	2.61609e+07	
PIDD1	2.60135e+07	
TGFB1	2.57702e+07	
SMAD3	2.56836e+07	
RIPK1	2.55324e+07	
RNF31	2.48111e+07	
TXNRD1	2.43746e+07	
FGFR2	2.41238e+07	
GLI3	2.40618e+07	
EML4	2.39588e+07	
POLR2B	2.3028e+07	
IKZF3	2.30094e+07	
SUPT16H	2.29031e+07	
BRD1	2.28995e+07	
KIT	2.23765e+07	
TNFRSF1A	2.2085e+07	
NBN	2.20564e+07	
CCT4	2.18844e+07	
CSF1R	2.15675e+07	
MED17	2.13102e+07	
PLEC	2.12309e+07	
MAP3K5	2.1056e+07	
CASP1	2.09536e+07	
ACTC1	2.09233e+07	
H2AX	2.06387e+07	
DNM1L	2.05167e+07	
MYH11	2.03964e+07	
UFL1	2.02841e+07	
FLNC	2.01794e+07	
MFN2	2.01083e+07	
CHEK1	2.00525e+07	
CDC73	2.00452e+07	
CD48	1.96067e+07	
CDH23	1.94577e+07	
DNMT3B	1.91622e+07	
SUPT6H	1.91565e+07	
DPP4	1.91479e+07	
CDH5	1.91332e+07	
NEB	1.90167e+07	
RFC3	1.89779e+07	
SYNCRIP	1.89717e+07	
