TP53	117.602851917642
PIK3CA	77.3350641187315
TTN	31.6392966234629
PTEN	24.0346735149527
CDH1	20.3687531130512
AKT1	19.070890284187
GATA3	18.7359639537666
BRCA1	18.4265427640529
UBC	15.8312010960569
ATM	14.4566159065581
MUC16	14.068467374016
PIK3R1	13.9840833351051
EGFR	12.9709158646074
EP300	12.1378068014799
NF1	12.0972728817488
RUNX1	11.067370170778
MTOR	10.7715151396901
NCOR1	10.2456240046358
ARID1A	9.95426996683553
ATRX	9.51903764235871
CHD4	9.43873952048626
SYNE1	9.29194800887259
MAP3K1	9.0284393608105
RYR2	8.92070584375466
SETD2	8.87394888822136
PRKDC	8.82608012204392
CTNNB1	8.56689952914773
ERBB2	8.47583829911764
CREBBP	8.05456119138493
FN1	7.80107553205918
KDM6A	7.5427970647397
BRCA2	7.53769237655448
FBXW7	7.49000226037003
TLR4	7.33011374972114
PARP1	7.24161543552895
HSPA4	7.14268105713472
HDAC1	6.90989394779372
NOTCH1	6.84626013166508
STAT3	6.50516629518688
HUWE1	6.49279825034329
CTCF	6.15485981640915
TSC2	6.01938404636391
TP53BP1	5.96878764944066
CALML3	5.93014938742507
CDKN1A	5.89569057693035
TLN1	5.88942974738544
SMARCA4	5.87435940076451
HSP90AB1	5.85928356411071
TAF1	5.85131169647135
ACTB	5.79513969345209
ESR1	5.5057249089035
KAT2A	5.50500297188016
MYH9	5.4844571283355
ASPM	5.43785375754988
PXDNL	5.43733253109641
FLNA	5.33796860835536
HTT	5.33617786093693
SPTA1	5.31172308931421
RPTOR	5.26155070681271
HMCN1	5.25940645445763
ERBB3	5.25193835129012
ANK2	5.20930447157561
RB1	5.17376814073668
NOTCH2	5.16052013146821
NFKB1	5.160149241418
DMD	5.15466470824493
OBSCN	5.06603948784552
NCOR2	5.05031788517896
RPS6	5.01294524852264
XIRP2	4.93281509877522
PTPRC	4.90637653815828
ANK1	4.89116435484725
XPO1	4.8130708314493
ANK3	4.80679275131086
ZFHX4	4.66790231240811
UBR5	4.64334959134207
HDAC6	4.61457266301173
TJP1	4.59928972814489
KDM5C	4.59831665007711
MAP2K4	4.58975941651745
MED12	4.58713928466628
LRP1B	4.55686517883154
SETDB1	4.49952467190086
FUS	4.4898749977213
FANCD2	4.44664831309471
TRAF6	4.44433650013013
FOXA1	4.43098874277984
TRRAP	4.42965278999684
ACTG1	4.40095915325214
APOB	4.39479733356881
FLNB	4.37882803301878
RHOA	4.36808278635839
EEF2	4.32664149570845
TRIM28	4.32512086348865
AR	4.31930585857103
DHX15	4.29176585348808
PLCG2	4.28871270577042
BLM	4.27009504135483
POLR2C	4.26752206152979
BUB1	4.20252994129908
ESPL1	4.18775012901233
MYC	4.18614157703331
FMR1	4.18294092555337
CSMD1	4.1737008016666
DYNC1H1	4.16208383875523
USH2A	4.10686205950946
KMT2C	4.0629590766002
ATR	4.06163380382677
ZEB1	4.05580940517639
KRAS	4.03871349646462
BIRC6	4.03653084217908
ASH1L	4.0214713663159
PCLO	3.94484071597395
PCNA	3.93006421952559
TRIP12	3.88243558066168
SOS1	3.84397116231977
CUL7	3.77640120185615
SMAD4	3.75164943001439
TERT	3.74111315507665
PTK2	3.7136418460208
DNMT1	3.68353143971132
LRRK2	3.6239738747248
MCM10	3.61962715014235
EXO1	3.61267822469055
FAT3	3.60131803666604
ERCC6	3.59098087359575
PLEC	3.5832072740264
CSMD3	3.57573031628007
FOXM1	3.57571958203449
KIF4A	3.57295192834528
PLCB4	3.56940058602008
UBE3A	3.56701991878357
CUL3	3.55234965028076
CASP8	3.54657321000814
SNRNP200	3.52202294309647
VWF	3.50399629619827
FOS	3.48419375475118
EZH2	3.4825064234611
FLG	3.47348495609198
FASN	3.46939258808584
HCFC1	3.46406319533846
SUPT6H	3.46352627270932
APP	3.45889707330837
MECP2	3.42840031787049
USP9X	3.42593785688244
CHUK	3.40121920581336
HRAS	3.398028174716
ATAD2	3.39705325248852
EP400	3.39665137493124
RANBP2	3.37949385651551
ARID1B	3.35381889269637
PA2G4	3.35257096903066
HERC2	3.35098123455943
NIPBL	3.33497922188735
MACF1	3.32478516838401
CD44	3.28970335125852
KIF5B	3.28795735683806
CHD7	3.27376338361792
XRN1	3.26274057367656
FLNC	3.24287655279916
CENPE	3.21371275753148
MDC1	3.20644569254879
FAT1	3.20544511303153
WRN	3.20056890300037
EFTUD2	3.19819004645648
MUC17	3.19539486408661
AURKA	3.18588324316937
HSP90AA1	3.18280353007964
AKAP9	3.1707466464042
BCL6	3.13843976675187
MSH3	3.12127832039929
PSMD1	3.11441538207014
KPNA2	3.11051466702618
CUL1	3.10499621360704
ARID2	3.10270246320669
SF3B3	3.09694631649339
CHD8	3.06946285940769
NEB	3.06666243972563
CEP350	3.06549677883388
TBP	3.06152656916015
EEF1A1	3.061271730128
TTK	3.05619140789569
SH3KBP1	3.05250444426474
FAT4	3.05156931324518
SMARCA2	3.02883932359444
FGFR2	3.02563000653626
MYH11	3.02523788602664
HIF1A	3.0151873046999
PMS2	3.01419909682014
ARID4B	3.01267955246184
TPR	2.98825005745075
PRKCA	2.9857180048858
CUX1	2.98544617262664
TBX3	2.98150271389397
PLCG1	2.96476625378636
JAK2	2.95923325139515
POLR2B	2.94239439883662
ERBB4	2.93404020746755
POLD1	2.93166801627941
TNRC6B	2.90555890482602
CBL	2.90173410448148
MSN	2.8942161803973
NCL	2.89108078699782
KDR	2.87078794161384
SF1	2.85432080825285
ILF3	2.85399369893457
NUP133	2.85350051662376
HNRNPA2B1	2.83885431899434
THOC5	2.83469979778545
RET	2.82767217287152
WT1	2.78988928316795
MKI67	2.78091260557364
KIF14	2.7756656681919
KDM5A	2.76402616313651
CFTR	2.76385017929014
EHMT1	2.76132317845473
UBR1	2.75798912534882
ITGAM	2.75421987347202
SPTBN1	2.74384303335985
DKC1	2.73899954442861
