gene1	gene2	jaccard index	pv (ws)
DRC1	NOTCH1	0.0	0.0316
DRC1	RYR2	0.0	0.0867
CTNNA2	MUC17	0.012345679012345678	0.00606
CTNNA2	RNF213	0.015151515151515152	0.0397
CTNNA2	MUC5AC	0.0	0.0664
CTNNA2	PRKDC	0.01639344262295082	0.071
CTNNA2	HEPH	0.0	0.051
CTNNA2	CPS1	0.0	0.0794
CTNNA2	NIPBL	0.01694915254237288	0.0891
CTNNA2	MUC3A	0.0	0.0724
CTNNA2	TNIK	0.0	0.0488
CTNNA2	CACNA1D	0.0	0.051
CTNNA2	IMPG1	0.0	0.0794
CTNNA2	PLXNA4	0.0	0.0664
CTNNA2	ERBB3	0.0	0.0724
CTNNA2	FIGN	0.0	0.0724
CTNNA2	FLNA	0.0	0.0388
CTNNA2	CSMD1	0.028169014084507043	0.0816
CTNNA2	PDHA2	0.0	0.0794
CTNNA2	NLRP14	0.0	0.0664
CTNNA2	PLD1	0.0	0.0664
CTNNA2	GPR158	0.0	0.0794
CTNNA2	PCDHA5	0.0	0.0664
THSD7B	ASPM	0.0	0.0723
ZEB2	COL22A1	0.0	0.0641
SATB2	TTN	0.01694915254237288	0.0267
SATB2	ADGRV1	0.0	0.09
SATB2	PIK3CA	0.010309278350515464	0.0648
SATB2	FAT1	0.015873015873015872	0.0875
SATB2	PCLO	0.010752688172043012	0.0701
SATB2	COL22A1	0.0	0.0757
SATB2	CUBN	0.0	0.0668
SATB2	USH2A	0.0	0.0144
SATB2	DNAH5	0.011111111111111112	0.0847
SATB2	CSMD1	0.0	0.09
SATB2	SYNE2	0.0	0.0841
SLC4A3	FAM135B	0.0	0.0792
SLC4A3	KMT2D	0.0	0.0383
SLC4A3	MUC17	0.0	0.0948
SLC4A3	TTN	0.00847457627118644	0.00595
SLC4A3	NSD1	0.0	0.0755
SLC4A3	SYNE1	0.0	0.0129
SLC4A3	PAPPA2	0.0	0.1
SLC4A3	LRP1B	0.0	0.0158
SLC4A3	XIRP2	0.0	0.0571
SLC4A3	APOB	0.0	0.0948
SLC4A3	RELN	0.0	0.1
WDR49	KMT2D	0.0	0.0594
WDR49	MUC16	0.0	0.0159
WDR49	PCLO	0.0	0.0367
FRAS1	PTPRT	0.0	0.0884
FRAS1	FAT2	0.016666666666666666	0.0914
FRAS1	KIF4B	0.0	0.0651
FRAS1	RNF213	0.017241379310344827	0.1
FRAS1	ZNF750	0.0	0.0884
FRAS1	SYNE1	0.034782608695652174	0.0597
FRAS1	LCT	0.0	0.0757
FRAS1	ROS1	0.0	0.0298
FRAS1	DNAH10	0.0	0.0649
FRAS1	MRC1	0.0	0.0651
FRAS1	LAMA2	0.016129032258064516	0.0802
FRAS1	WDFY3	0.0	0.0649
FRAS1	CNOT1	0.0	0.0884
FRAS1	PDZRN4	0.0	0.0757
FRAS1	SYNE2	0.015151515151515152	0.0563
FRAS1	MYO18B	0.0	0.051
FRAS1	CD163	0.0	0.0651
PCDHA6	MAP1A	0.0	0.0639
PCDHA6	PIK3CA	0.028846153846153848	0.0648
PCDHA6	PRKDC	0.0	0.044
PCDHA6	TRHDE	0.0	0.0884
PCDHA6	CMYA5	0.0	0.0639
PCDHA6	LAMA1	0.0	0.0639
PCDHA6	ADGRB3	0.0	0.0363
PCDHA6	GRIN2B	0.0	0.0526
PCDHA6	LAMA2	0.0	0.0231
PCDHA6	MYH6	0.0	0.0725
PCDHB12	NOTCH1	0.02654867256637168	0.0341
PCDHB12	KMT2D	0.02197802197802198	0.0367
PCDHB12	ADGRV1	0.016129032258064516	0.0881
PCDHB12	LAMA4	0.0	0.064
PCDHB12	TRHDE	0.0	0.0757
PCDHB12	SSPOP	0.0	0.0757
PCDHB12	ITPR2	0.0	0.064
PCDHB12	ARID1A	0.0	0.0936
PCDHB12	ADAMTS12	0.0	0.064
PCDHB12	DNAH10	0.0	0.0757
PCDHB12	MRC1	0.0	0.0794
PCDHB12	ANO5	0.0	0.0757
PCDHB12	FMN2	0.016129032258064516	0.0881
PCDHB12	DNAH17	0.0	0.0936
ARID1B	CSMD3	0.017543859649122806	0.0488
ARID1B	FAT2	0.0	0.067
ARID1B	DNAH11	0.0	0.0479
ARID1B	VPS13B	0.0	0.0479
ARID1B	TMEM132D	0.0	0.088
ARID1B	RNF213	0.0	0.0824
ARID1B	COL22A1	0.0	0.0398
ARID1B	THSD7A	0.0	0.0824
ARID1B	HMCN1	0.0	0.0619
ARID1B	SPTA1	0.0	0.0687
ARID1B	ANK2	0.0	0.067
ARID1B	PRDM9	0.0	0.0687
CDKN2A	NOTCH1	0.12571428571428572	0.0371
CDKN2A	LIN7A	0.0	0.0643
CDKN2A	RASAL2	0.0	0.0643
CDKN2A	CCDC85A	0.017241379310344827	0.0521
CDKN2A	CILP2	0.008849557522123894	0.053
CDKN2A	ELAVL4	0.008849557522123894	0.053
CDKN2A	CLCA1	0.0	0.0643
CDKN2A	MYT1L	0.017391304347826087	0.0709
CDKN2A	EEF1AKMT4-ECE2	0.008849557522123894	0.053
CDKN2A	AASDH	0.0	0.0389
CDKN2A	FAT2	0.06060606060606061	0.0603
CDKN2A	ITPR3	0.025210084033613446	0.046
CDKN2A	SPATC1	0.0	0.0389
CDKN2A	DYRK4	0.0	0.0151
CDKN2A	ABCD2	0.0	0.0643
CDKN2A	FMN1	0.0	0.0389
CDKN2A	LRRC37B	0.017391304347826087	0.0709
CDKN2A	PIK3CA	0.125	0.0692
CDKN2A	VCAN	0.046511627906976744	0.0398
CDKN2A	MUC5AC	0.01680672268907563	0.02
CDKN2A	FRMPD4	0.017241379310344827	0.0521
CDKN2A	POLQ	0.04065040650406504	0.0805
CDKN2A	LRP10	0.0	0.0643
CDKN2A	PCLO	0.12121212121212122	0.0761
CDKN2A	MGA	0.017241379310344827	0.0521
CDKN2A	TSC2	0.0	0.0643
CDKN2A	HSPA1L	0.008928571428571428	0.072
CDKN2A	UBE4A	0.0	0.0151
CDKN2A	PTGFRN	0.0	0.0151
CDKN2A	CLCN2	0.0	0.025
CDKN2A	DCAF4L2	0.02564102564102564	0.0915
CDKN2A	CCSER2	0.0	0.0643
CDKN2A	ANKS1B	0.025210084033613446	0.046
CDKN2A	DCAF12L1	0.017391304347826087	0.0709
CDKN2A	THSD7A	0.03759398496240601	0.00447
CDKN2A	UNC5B	0.0	0.0151
CDKN2A	TMEM145	0.0	0.0643
CDKN2A	KLHDC8A	0.0	0.0389
CDKN2A	CD163L1	0.01694915254237288	0.0267
CDKN2A	NPR3	0.008771929824561403	0.0309
CDKN2A	MTBP	0.008849557522123894	0.053
CDKN2A	GPR39	0.008771929824561403	0.0309
CDKN2A	SLC26A3	0.0	0.0643
CDKN2A	CEMIP2	0.025423728813559324	0.0705
CDKN2A	LTBP1	0.03305785123966942	0.0647
CDKN2A	KIAA1217	0.02564102564102564	0.0915
CDKN2A	PPP2R2D	0.0	0.0643
CDKN2A	PLA1A	0.0	0.025
CDKN2A	NR0B1	0.008928571428571428	0.072
CDKN2A	TGFBI	0.0	0.0643
CDKN2A	ZNF224	0.0	0.0643
CDKN2A	FBXO10	0.008928571428571428	0.072
CDKN2A	PRAMEF17	0.0	0.025
CDKN2A	CLSPN	0.0	0.0643
CDKN2A	CHSY3	0.0	0.0643
CDKN2A	NOL8	0.008928571428571428	0.072
CDKN2A	OR5M8	0.008849557522123894	0.053
CDKN2A	HYDIN	0.047619047619047616	0.0729
CDKN2A	EPS15L1	0.0	0.0643
CDKN2A	TNRC6A	0.017391304347826087	0.0709
CDKN2A	FAM155A	0.017241379310344827	0.0521
CDKN2A	DSCAM	0.03937007874015748	0.0288
CDKN2A	CCT8L2	0.017241379310344827	0.0521
CDKN2A	TET3	0.0	0.025
CDKN2A	TRIM42	0.017241379310344827	0.0521
CDKN2A	MMP13	0.0	0.0389
CDKN2A	DYNC2I1	0.008928571428571428	0.072
CDKN2A	BAZ2B	0.025423728813559324	0.0705
CDKN2A	CPA3	0.0	0.0389
CDKN2A	OR6K6	0.0	0.0643
CDKN2A	PSME4	0.008620689655172414	0.0173
CDKN2A	ITPR1	0.008849557522123894	0.053
CDKN2A	SPEF2	0.017094017094017096	0.033
CDKN2A	ADAM19	0.0	0.0389
CDKN2A	MAP3K7	0.0	0.0389
CDKN2A	PCNX2	0.0	0.0643
CDKN2A	DOCK10	0.008849557522123894	0.053
CDKN2A	KIAA0319	0.008928571428571428	0.072
CDKN2A	PLXNB2	0.01694915254237288	0.0267
CDKN2A	AGO3	0.0	0.025
CDKN2A	PIK3R1	0.0	0.0643
CDKN2A	DNMT3B	0.008928571428571428	0.072
CDKN2A	ETS2	0.0	0.0643
CDKN2A	ZPLD1	0.0	0.0389
CDKN2A	SOBP	0.008928571428571428	0.072
CDKN2A	PLEKHH1	0.0	0.0643
CDKN2A	ELOA2	0.008928571428571428	0.072
CDKN2A	VWF	0.02564102564102564	0.0915
CDKN2A	NUP155	0.008928571428571428	0.072
CDKN2A	TBCK	0.0	0.0643
CDKN2A	CFAP46	0.008620689655172414	0.0173
CDKN2A	PHF3	0.03333333333333333	0.0841
CDKN2A	SLC9A3	0.0	0.0389
CDKN2A	ITGA8	0.025	0.0319
CDKN2A	ANKRD30A	0.03278688524590164	0.0452
CDKN2A	NLRP11	0.008695652173913044	0.0207
CDKN2A	TRPV5	0.008849557522123894	0.053
CDKN2A	PRMT3	0.0	0.0389
CDKN2A	MYT1	0.0	0.0151
CDKN2A	USP6	0.008849557522123894	0.053
CDKN2A	L3MBTL4	0.0	0.0643
CDKN2A	ST3GAL3	0.0	0.0643
CDKN2A	ZAP70	0.0	0.0643
CDKN2A	GPR155	0.0	0.0389
CDKN2A	GALNTL6	0.0	0.0151
CDKN2A	PTCHD4	0.008928571428571428	0.072
CDKN2A	C2CD3	0.008771929824561403	0.0309
CDKN2A	ROBO4	0.0	0.025
CDKN2A	GYS2	0.0	0.0643
CDKN2A	ZFYVE9	0.008849557522123894	0.053
CDKN2A	ZNF878	0.0	0.0643
CDKN2A	ZNF599	0.0	0.0389
CDKN2A	INPP5B	0.0	0.0643
CDKN2A	MAP4K1	0.0	0.025
CDKN2A	DYNC1I1	0.0	0.025
CDKN2A	KIF27	0.008928571428571428	0.072
CDKN2A	TMF1	0.0	0.0643
CDKN2A	PYGO1	0.0	0.0643
CDKN2A	PPARGC1B	0.0	0.0643
CDKN2A	PXN	0.0	0.0389
CDKN2A	LILRB3	0.0	0.0643
CDKN2A	FLCN	0.0	0.0643
CDKN2A	TNPO2	0.008928571428571428	0.072
CDKN2A	OR6N1	0.0	0.025
CDKN2A	OR52B2	0.0	0.0389
CDKN2A	ACSM1	0.008928571428571428	0.072
CDKN2A	SEPTIN4	0.0	0.0389
CDKN2A	PTPN13	0.008849557522123894	0.053
CDKN2A	KDM7A	0.008928571428571428	0.072
CDKN2A	OR52D1	0.0	0.0643
CDKN2A	ATP2B4	0.0	0.0643
CDKN2A	EPAS1	0.008928571428571428	0.072
