gene1	gene2	jaccard index	pv (ws)
EFCAB14	MUC16	0.0	0.0953
KCNF1	FAT1	0.0	0.0279
KCNF1	LRP1B	0.0	0.0525
CTNNA2	OBSCN	0.013888888888888888	0.0192
CTNNA2	ZIC1	0.0	0.0767
CTNNA2	PTPRT	0.0	0.0389
CTNNA2	CFAP47	0.0	0.0293
CTNNA2	ERICH3	0.016666666666666666	0.0799
CTNNA2	SCN7A	0.0	0.0767
CTNNA2	NSD1	0.011494252873563218	0.00326
CTNNA2	ITPR3	0.0	0.0527
CTNNA2	VPS13B	0.0273972602739726	0.0657
CTNNA2	PHRF1	0.0	0.0838
CTNNA2	TMEM132D	0.015384615384615385	0.0453
CTNNA2	VCAN	0.0	0.00865
CTNNA2	AK5	0.0	0.0838
CTNNA2	DPP10	0.016666666666666666	0.0799
CTNNA2	AHNAK	0.03260869565217391	0.0374
CTNNA2	DNAH2	0.015873015873015872	0.05948
CTNNA2	BCORL1	0.0	0.0527
CTNNA2	MYH3	0.0	0.0527
CTNNA2	PEG3	0.014925373134328358	0.0354
CTNNA2	PLCL1	0.0	0.0495
CTNNA2	CASP8	0.036585365853658534	0.0783
CTNNA2	NIPBL	0.01694915254237288	0.0833
CTNNA2	GRM3	0.015873015873015872	0.05948
CTNNA2	WDR59	0.0	0.0838
CTNNA2	TNIK	0.0	0.0495
CTNNA2	ADGRB3	0.016129032258064516	0.0608
CTNNA2	ASPM	0.015625	0.0469
CTNNA2	MTUS2	0.0	0.0838
CTNNA2	GOLGB1	0.0	0.0495
CTNNA2	SPTA1	0.014492753623188406	0.0284
CTNNA2	ANK2	0.014705882352941176	0.0296
CTNNA2	EGFLAM	0.0	0.0838
CTNNA2	MYOCD	0.0	0.0495
CTNNA2	PLCB1	0.0	0.023
CTNNA2	EPHA6	0.0	0.0838
CTNNA2	CACNA2D1	0.0	0.0293
CTNNA2	TEP1	0.0	0.0767
CTNNA2	PXDN	0.0	0.0767
CTNNA2	ALMS1	0.0	0.0202
