gene1	gene2	jaccard index	pv (ws)
KCNF1	NOTCH1	0.0	0.0562
DRC1	KMT2D	0.0	0.0739
CTNNA2	ARID1B	0.0	0.0985
CTNNA2	NOTCH1	0.05	0.067
CTNNA2	TRPV4	0.0	0.0985
CTNNA2	NIN	0.0	0.0667
CTNNA2	PIK3CA	0.04424778761061947	0.0466
CTNNA2	CACNA1C	0.0	0.0124
CTNNA2	HLA-A	0.0	0.0424
CTNNA2	HLA-B	0.0	0.0424
CTNNA2	CCNB3	0.0	0.0667
CTNNA2	WDR72	0.0	0.0985
CTNNA2	DMD	0.03488372093023256	0.0593
CTNNA2	DCHS2	0.015873015873015872	0.0571
CTNNA2	AMPH	0.0	0.0985
CTNNA2	EGFR	0.0	0.0732
CTNNA2	REV3L	0.0	0.0269
CTNNA2	ATP8A2	0.0	0.0732
CTNNA2	ROS1	0.01639344262295082	0.0735
CTNNA2	CACNA1H	0.0	0.0985
CTNNA2	MTUS2	0.0	0.0836
CTNNA2	DNAH5	0.04716981132075472	0.0725
CTNNA2	KIF26B	0.0	0.0667
CTNNA2	UTP20	0.0	0.0985
CTNNA2	DSCAM	0.016666666666666666	0.0755
CTNNA2	MYO15A	0.016666666666666666	0.0755
CTNNA2	NLGN1	0.0	0.0476
CTNNA2	EYS	0.0	0.0476
CTNNA2	SLC8A1	0.0	0.0732
CTNNA2	HTT	0.0	0.0836
CTNNA2	PRKD1	0.0	0.0347
CTNNA2	PCDHGA5	0.0	0.0985
CTNNA2	TPTE	0.0	0.0985
CTNNA2	ENPEP	0.0	0.0985
CTNNA2	LRFN5	0.0	0.0476
CTNNA2	PRKCG	0.0	0.0732
CTNNA2	NRDC	0.0	0.0836
CTNNA2	NYNRIN	0.0	0.0836
THSD7B	MGAM	0.0	0.0784
THSD7B	COL6A6	0.0	0.0722
THSD7B	MUC16	0.01652892561983471	0.0281
THSD7B	AKAP9	0.0	0.0784
THSD7B	AHNAK2	0.0	0.0254
THSD7B	CRB1	0.0	0.0722
THSD7B	PRUNE2	0.0	0.0946
THSD7B	DNAH5	0.010638297872340425	0.0202
THSD7B	ATP10A	0.0	0.096
ZEB2	OBSCN	0.0	0.0792
MYO3B	SYNE1	0.0	0.0335
MYO3B	PCLO	0.0	0.054
MYO3B	AHNAK	0.0	0.0943
MYO3B	DNAH5	0.0	0.057
SATB2	ZNF536	0.0	0.0999
SATB2	OBSCN	0.0	0.0917
SATB2	SYNE2	0.0	0.0819
CHPF	FAT1	0.0	0.0762
SLC4A3	PAPPA2	0.0	0.0896
SLC4A3	XIRP2	0.0	0.0626
SLC4A3	RELN	0.0	0.0896
WDR49	DMD	0.0	0.0936
FRAS1	MDGA2	0.0	0.0858
FRAS1	HUWE1	0.013513513513513514	0.0272
FRAS1	TTN	0.03278688524590164	0.00244
FRAS1	AHNAK2	0.0	0.00526
FRAS1	LAMA3	0.0	0.0858
FRAS1	JMJD1C	0.0	0.0751
FRAS1	ZNF479	0.0	0.0751
FRAS1	PLCB1	0.0	0.0561
FRAS1	MAP2	0.0	0.0663
FRAS1	SALL1	0.0	0.0858
FRAS1	HFM1	0.0	0.0858
FRAS1	COL1A2	0.0	0.0673
FRAS1	CSMD1	0.0	0.0104
FRAS1	WDFY3	0.0	0.0673
FRAS1	SYNE2	0.015151515151515152	0.0531
FRAS1	DNAH17	0.0	0.0751
FRAS1	EPHA2	0.0	0.0663
FRAS1	C6	0.0	0.0858
FRAS1	ST18	0.0	0.0663
FRAS1	PCDHA12	0.0	0.0858
PCDHA6	PCDH9	0.0	0.0542
PCDHA6	CSMD3	0.025210084033613446	0.0294
PCDHA6	CDH11	0.0	0.0611
PCDHA6	FBN2	0.0	0.0713
PCDHA6	KIF4B	0.0	0.0885
PCDHA6	TNXB	0.0	0.0646
PCDHA6	KCNB2	0.0	0.0646
PCDHA6	ATRNL1	0.0	0.0713
PCDHA6	CACNA1C	0.0	0.0542
PCDHA6	POLQ	0.0	0.0764
PCDHA6	DST	0.023529411764705882	0.0725
PCDHA6	PKHD1	0.01639344262295082	0.0958
PCDHA6	NLRP12	0.0	0.0764
PCDHA6	CDH9	0.0	0.0468
PCDHA6	CMYA5	0.0	0.0646
PCDHA6	COL22A1	0.015625	0.0776
PCDHA6	ZNF521	0.0	0.0858
PCDHA6	DCHS2	0.0	0.0424
PCDHA6	DSEL	0.0	0.0885
PCDHA6	XIRP2	0.012345679012345678	0.0239
PCDHA6	CASP8	0.0136986301369863	0.0438
PCDHA6	ITPR2	0.0	0.0764
PCDHA6	FREM2	0.0	0.0713
PCDHA6	LAMA1	0.0	0.0646
PCDHA6	USP9X	0.0	0.0858
PCDHA6	TG	0.0	0.0764
PCDHA6	PTPRB	0.0	0.0713
PCDHA6	ADGRB3	0.0	0.0447
PCDHA6	SORCS3	0.0	0.0713
PCDHA6	MYO16	0.0	0.0611
PCDHA6	DNAH9	0.015625	0.0776
PCDHA6	FBXW7	0.0	0.0306
PCDHA6	PCDH15	0.0	0.00777
PCDHA6	PDZD2	0.0	0.0764
PCDHA6	RP1	0.0	0.0188
PCDHA6	MYH1	0.0	0.0646
PCDHA6	DSCAM	0.0	0.0542
PCDHA6	MAP2	0.0	0.0885
PCDHA6	MKI67	0.0	0.0885
PCDHA6	FMN2	0.01639344262295082	0.0958
PCDHA6	CELSR1	0.0	0.0858
PCDHA6	EPHA2	0.0	0.0885
PCDHB12	OBSCN	0.016129032258064516	0.0844
PCDHB12	UNC79	0.0	0.0412
PCDHB12	PKHD1	0.0	0.0114
PCDHB12	NAV3	0.014705882352941176	0.0464
PCDHB12	REV3L	0.0	0.0751
PCDHB12	SORCS3	0.0	0.0574
PCDHB12	RELN	0.013888888888888888	0.0396
PCDHB12	MYH8	0.0	0.0347
PCDHB12	CSMD1	0.016129032258064516	0.0844
PCDHB12	MYO18B	0.0	0.0666
PCDHB12	TGFBR2	0.0	0.0829
ZFP2	TP53	0.013812154696132596	0.0325
ZFP2	FLG	0.0	0.0637
ZFP2	PIK3CA	0.0	0.0322
