gene1	gene2	jaccard index	pv (ws)
EFCAB14	FAT1	0.0	0.0815
CTNNA2	MAGEC1	0.015625	0.0477
CTNNA2	MME	0.0	0.0534
CTNNA2	MDN1	0.015873015873015872	0.0568
CTNNA2	ZAN	0.0	0.0733
CTNNA2	PREX2	0.0	0.0355
CTNNA2	PTCH1	0.0	0.0825
CTNNA2	ATM	0.0	0.0994
CTNNA2	TMEM132D	0.015384615384615385	0.043
CTNNA2	DMXL2	0.0	0.0733
CTNNA2	DIDO1	0.0	0.0435
CTNNA2	KLHL4	0.0	0.0534
CTNNA2	SLITRK3	0.0	0.0269
CTNNA2	VCAN	0.015873015873015872	0.0568
CTNNA2	CACNA1C	0.016666666666666666	0.0794
CTNNA2	PLXNA3	0.0	0.0534
CTNNA2	PAPPA2	0.0375	0.0969
CTNNA2	KRT5	0.0	0.0675
CTNNA2	MGA	0.0	0.0994
CTNNA2	SHROOM4	0.0	0.0825
CTNNA2	DCHS2	0.015873015873015872	0.0568
CTNNA2	CASP8	0.036585365853658534	0.0858
CTNNA2	DNAH8	0.02631578947368421	0.0491
CTNNA2	PCDHA3	0.0	0.0534
CTNNA2	GPC5	0.0	0.0825
CTNNA2	ADGRB3	0.0	0.00884
CTNNA2	GRIN3A	0.0	0.0733
CTNNA2	DACT1	0.0	0.0994
CTNNA2	DAAM2	0.0	0.0825
CTNNA2	LRRN3	0.0	0.0994
CTNNA2	KNDC1	0.0	0.0994
CTNNA2	FAM184A	0.0	0.0431
CTNNA2	LAMA2	0.028985507246376812	0.0959
CTNNA2	CACNA2D1	0.0	0.0283
CTNNA2	COL14A1	0.016129032258064516	0.06199
CTNNA2	SLITRK5	0.01694915254237288	0.0847
CTNNA2	CDH7	0.0	0.0733
CTNNA2	WNK3	0.0	0.0675
CTNNA2	FCGBP	0.015873015873015872	0.0568
CTNNA2	FIGN	0.0	0.0733
CTNNA2	CDH19	0.0	0.0733
CTNNA2	LEPR	0.0	0.0534
CTNNA2	DOCK11	0.0	0.0825
CTNNA2	CAMTA1	0.0	0.0355
CTNNA2	ZNF99	0.016129032258064516	0.06199
CTNNA2	ZNF676	0.0	0.0994
CTNNA2	UBR4	0.0	0.0534
CTNNA2	AP3D1	0.0	0.0994
CTNNA2	PCDHGA5	0.0	0.0994
CTNNA2	DNAH17	0.0	0.0355
CTNNA2	COL3A1	0.0	0.0733
CTNNA2	PKD1L1	0.0	0.0675
CTNNA2	C6	0.0	0.0435
CTNNA2	TPO	0.0	0.0994
CTNNA2	ABCA1	0.0	0.0825
CTNNA2	PARP14	0.0	0.0994
CTNNA2	ITSN2	0.0	0.0733
THSD7B	TP53	0.024657534246575342	0.00554
THSD7B	TENM1	0.0	0.0708
THSD7B	MUC16	0.025	0.0899
THSD7B	FAT1	0.023255813953488372	0.0682
THSD7B	PRUNE2	0.0	0.0897
THSD7B	UNC13C	0.0	0.0505
THSD7B	CSMD2	0.0	0.0825
THSD7B	MYH8	0.0	0.0825
THSD7B	LAMA2	0.0	0.0475
ZEB2	HUWE1	0.0	0.0425
ZEB2	RELN	0.0	0.0425
ZEB2	FAT3	0.0	0.0559
SLC4A3	DMD	0.0	0.0663
SLC4A3	LRP2	0.0	0.1
SLC4A3	APOB	0.0	0.0966
FRAS1	KIF4B	0.0	0.0682
FRAS1	ADAMTS20	0.0	0.0986
FRAS1	APC	0.0	0.0772
FRAS1	SACS	0.0	0.0437
FRAS1	ARID1A	0.0	0.0772
FRAS1	PCDHGA2	0.0	0.0864
FRAS1	HCN1	0.0	0.0328
FRAS1	MYH4	0.0	0.0393
FRAS1	ZNF831	0.0	0.0986
FRAS1	ANKRD30A	0.0	0.0682
FRAS1	EPHA2	0.0	0.0682
FRAS1	TGFBR2	0.0	0.0682
BMP3	TTN	0.004310344827586207	0.0611
PCDHA6	TP53	0.04120879120879121	0.1
PCDHA6	PCLO	0.03	0.0802
PCDHA6	CELSR2	0.0	0.0407
PCDHA6	LRRTM1	0.0	0.0684
PCDHA6	PLCE1	0.0	0.0937
PCDHA6	MYH8	0.0	0.0435
