TP53	1.42002e+11	
KRAS	9.06327e+10	
PIK3CA	1.83645e+10	
TTN	4.23644e+09	
FBXW7	3.68004e+09	
ATM	2.74533e+09	
PTEN	1.63338e+09	
CTNNB1	1.55883e+09	
BRAF	1.45103e+09	
SMAD4	1.0095e+09	
PRKDC	9.5959e+08	
ARID1A	8.37739e+08	
HTT	7.48484e+08	
MTOR	6.7899e+08	
ATRX	6.23036e+08	
KMT2C	6.08841e+08	
SOX9	6.04e+08	
TCF7L2	5.69177e+08	
NRAS	5.31374e+08	
SYNE1	5.30992e+08	
EP300	5.0368e+08	
TRRAP	4.68936e+08	
ANK3	4.58194e+08	
SMAD2	4.40471e+08	
NOTCH1	4.17551e+08	
FN1	4.06238e+08	
BRCA2	3.94525e+08	
SMARCA4	3.5126e+08	
ATR	3.15915e+08	
AKT1	3.15183e+08	
KMT2D	2.69432e+08	
EGFR	2.64743e+08	
RANBP2	2.45071e+08	
SMAD3	2.37708e+08	
ANK1	2.26929e+08	
KIT	2.09484e+08	
AMER1	1.86521e+08	
SETD2	1.86277e+08	
VWF	1.85674e+08	
PIK3R1	1.83644e+08	
GSK3B	1.81127e+08	
PDGFRA	1.79146e+08	
EEF2	1.75251e+08	
KMT2A	1.69951e+08	
DICER1	1.68288e+08	
NCOR1	1.67655e+08	
EP400	1.64104e+08	
MSH6	1.56231e+08	
RYR2	1.53932e+08	
BRD4	1.42618e+08	
BLM	1.32539e+08	
PTPRC	1.29933e+08	
SIN3A	1.27149e+08	
PIK3CG	1.24555e+08	
MSH2	1.19372e+08	
USP7	1.1868e+08	
CDH1	1.18609e+08	
NCOR2	1.17449e+08	
MED1	1.16264e+08	
TP53BP1	1.14059e+08	
UBE3A	1.11138e+08	
PPARGC1A	1.07595e+08	
BRCA1	1.06322e+08	
PTK2	1.03956e+08	
CASP8	1.02632e+08	
MED12	9.74841e+07	
PARP1	9.69353e+07	
PDGFRB	9.58985e+07	
MYC	9.32556e+07	
KAT2B	8.9368e+07	
SMARCB1	8.77982e+07	
CHUK	8.72308e+07	
MUC5B	8.69183e+07	
ACTB	8.55028e+07	
PPP2R1A	8.53036e+07	
ERBB2	8.43134e+07	
KDR	8.37778e+07	
EZH2	8.00241e+07	
CUL7	7.84922e+07	
IGF1R	7.64954e+07	
AXIN2	7.6481e+07	
SUPT16H	7.35193e+07	
GNAS	7.19257e+07	
CTCF	7.08522e+07	
CDK1	6.93278e+07	
HIF1A	6.88787e+07	
RNF20	6.84783e+07	
GLI3	6.82587e+07	
PLK1	6.78618e+07	
MMP9	6.7351e+07	
ROCK1	6.68475e+07	
STAT3	6.64137e+07	
RET	6.38016e+07	
RNF43	6.38004e+07	
STAT1	6.35209e+07	
AXIN1	6.28286e+07	
NOTCH3	6.20632e+07	
FLNA	6.12627e+07	
CUL1	6.10129e+07	
FGFR1	5.87909e+07	
ERBB3	5.87584e+07	
CDK12	5.8399e+07	
BDP1	5.77129e+07	
ABL1	5.7628e+07	
TAF1	5.71435e+07	
SETD1A	5.66256e+07	
B2M	5.60589e+07	
